Date: 2025-07-16, Time: 01:07:17, Event Source: users-service, Event Type: INFO, Event ID: a83e389b-b241-4009-8ff2-bdcf8947442a, Message: Event ID: SERVICE_STARTUP, Description: Starting Users Service application.,  Location: /app/users-service/main.go:40 in main.main
Date: 2025-07-23, Time: 23:25:07, Event Source: users-service, Event Type: INFO, Event ID: b3fb7c43-35bf-425a-9d0c-481e10ae3e70, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'member' retrieved for username: kristina,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-23, Time: 23:26:27, Event Source: users-service, Event Type: INFO, Event ID: 40b7b7ef-cd73-4f00-bb38-bce9b1431ef7, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-23, Time: 23:26:27, Event Source: users-service, Event Type: INFO, Event ID: 3da02b02-ffc7-4ac2-904f-c260fade0fec, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-23, Time: 23:26:27, Event Source: users-service, Event Type: INFO, Event ID: 1bb21c48-19bd-4af5-a9cc-f2fe17dec891, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:20:51, Event Source: users-service, Event Type: INFO, Event ID: dd569cad-e164-4036-86fb-1ceacc0bf4c4, Message: Event ID: SERVICE_STARTUP, Description: Starting Users Service application.,  Location: /app/users-service/main.go:41 in main.main
Date: 2025-07-24, Time: 14:20:51, Event Source: users-service, Event Type: INFO, Event ID: d966293b-6ad3-4b51-9ebf-d3e352618e81, Message: Event ID: ENV_VARS_LOADED_SUCCESS, Description: Successfully loaded variables from .env file.,  Location: /app/users-service/main.go:61 in main.main
Date: 2025-07-24, Time: 14:20:51, Event Source: users-service, Event Type: INFO, Event ID: 8cd11da9-1bdc-4e9d-af23-4252512e2be1, Message: Event ID: BLACKLIST_LOADED, Description: Successfully loaded password blacklist with 92 entries.,  Location: /app/users-service/main.go:73 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: a1c9d582-c42b-4db7-8f25-7329089c7431, Message: Event ID: MONGO_USERS_CONNECTED, Description: Connected to MongoDB Users database!,  Location: /app/users-service/main.go:92 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 935a5f48-79d0-40df-8f7b-6270a76325e1, Message: Event ID: MONGO_PROJECTS_CONNECTED, Description: Connected to MongoDB Projects database!,  Location: /app/users-service/main.go:104 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: c3494e85-252a-4ef0-99e8-36df94b8fb32, Message: Event ID: MONGO_TASKS_CONNECTED, Description: Connected to MongoDB Tasks database!,  Location: /app/users-service/main.go:116 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 3d71fefe-c24b-44a0-b255-af50d9abf4f4, Message: Event ID: USER_COLLECTION_INIT, Description: Initialized MongoDB user collection.,  Location: /app/users-service/main.go:131 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 951382bd-0440-415e-b586-488784730eef, Message: Event ID: SERVICES_INIT, Description: Initialized JWTService and HTTPClient.,  Location: /app/users-service/main.go:135 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 50987402-d7db-401e-99d2-baef9023799f, Message: Event ID: PROJECTS_CB_INIT, Description: Initialized Projects Service Circuit Breaker.,  Location: /app/users-service/main.go:149 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 82fce727-f432-499c-a386-1f58b0b89955, Message: Event ID: TASKS_CB_INIT, Description: Initialized Tasks Service Circuit Breaker.,  Location: /app/users-service/main.go:163 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: c79bf55b-a286-44a5-bbe0-c8d7b5560a50, Message: Event ID: USER_SERVICE_INIT, Description: Initialized UserService.,  Location: /app/users-service/main.go:166 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 57134883-a7f2-4ce7-b369-3736adc7763f, Message: Event ID: HANDLERS_INIT, Description: Initialized UserHandler and LoginHandler.,  Location: /app/users-service/main.go:170 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: e10f960b-1092-477e-93e8-29c42eed7e62, Message: Event ID: ROUTES_REGISTERED, Description: Registered all API routes.,  Location: /app/users-service/main.go:193 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 72ea3c57-7fb2-4194-ab0b-dbc466854bf9, Message: Event ID: CORS_ENABLED, Description: CORS middleware enabled.,  Location: /app/users-service/main.go:196 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 21ceaf03-1c6f-4489-b2aa-d5194e8f4398, Message: Event ID: CLEANUP_JOB_STARTED, Description: Started background job for deleting expired unverified users.,  Location: /app/users-service/main.go:199 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: ec285302-3b9e-4f20-af8c-ebc39609934e, Message: Event ID: SERVER_LISTENING, Description: Server is running on port :8001,  Location: /app/users-service/main.go:214 in main.main
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 03d04b9d-4fae-4747-9f1d-41c3d539c0b4, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: fbb9b047-722a-4eb1-83ee-3aad26c74739, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:20:57, Event Source: users-service, Event Type: INFO, Event ID: 5799393f-1fdc-4ccb-9056-ee8ad7ec76ef, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:22:31, Event Source: users-service, Event Type: INFO, Event ID: 29f8e925-c673-484a-ab6b-d50b79f84d2a, Message: Event ID: VERIFY_CAPTCHA_SUCCESS, Description: reCAPTCHA verification successful.,  Location: /app/users-service/utils/recaptcha.go:50 in trello-project/microservices/users-service/utils.VerifyCaptcha
Date: 2025-07-24, Time: 14:22:31, Event Source: users-service, Event Type: INFO, Event ID: 988f726c-4435-487b-8e90-fe1c637c0057, Message: Event ID: GENERATE_AUTH_TOKEN_SUCCESS, Description: Authentication token generated for username: mila,  Location: /app/users-service/services/jwt_service.go:93 in trello-project/microservices/users-service/services.(*JWTService).GenerateAuthToken
Date: 2025-07-24, Time: 14:22:31, Event Source: users-service, Event Type: INFO, Event ID: 92dceca3-bc0a-4631-9fe2-c48b2d31a4c6, Message: Event ID: LOGIN_USER_SUCCESS, Description: Successfully logged in user 'mila' and generated token.,  Location: /app/users-service/services/user-service.go:429 in trello-project/microservices/users-service/services.UserService.LoginUser
Date: 2025-07-24, Time: 14:22:31, Event Source: users-service, Event Type: INFO, Event ID: e35507c9-77f6-44e3-a195-07b8d2cdca72, Message: Event ID: LOGIN_SUCCESS, Description: User 'mila' logged in successfully with role 'manager'.,  Location: /app/users-service/handlers/login-handler.go:158 in trello-project/microservices/users-service/handlers.(*LoginHandler).Login
Date: 2025-07-24, Time: 14:22:33, Event Source: users-service, Event Type: INFO, Event ID: ee1fc005-d214-4642-82d6-b23c3596d655, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 14:22:33, Event Source: users-service, Event Type: INFO, Event ID: e571c722-c92a-4693-b2bd-9e83d8b6fc47, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 14:22:33, Event Source: users-service, Event Type: INFO, Event ID: b17b2a8e-deb5-4871-8485-403cadf5589b, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 14:22:33, Event Source: users-service, Event Type: INFO, Event ID: 73e0d293-0cef-49fb-b1a1-43070dd60744, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 14:22:49, Event Source: users-service, Event Type: INFO, Event ID: 36b52ffa-03ff-4cd2-b8ab-9556429cba2b, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 14:22:49, Event Source: users-service, Event Type: INFO, Event ID: 89ebe5e1-ac61-4a5d-8b33-59159d11e6ad, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 14:22:49, Event Source: users-service, Event Type: INFO, Event ID: c8e96b97-a028-4dd0-8748-22b8d7ca16fb, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 14:22:49, Event Source: users-service, Event Type: INFO, Event ID: 0b633d48-25d3-4ff1-a3ea-0a30476f0f37, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 14:22:52, Event Source: users-service, Event Type: INFO, Event ID: 1aa2656e-4c37-4f36-857d-d238b04dcb6e, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 14:22:52, Event Source: users-service, Event Type: INFO, Event ID: 76cc9e46-2b61-4ed2-a781-77c4c8f0362d, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 14:22:52, Event Source: users-service, Event Type: INFO, Event ID: d3a77d9c-770d-4a34-a009-2117290119e4, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 14:22:52, Event Source: users-service, Event Type: INFO, Event ID: 5e3c9653-bc84-4f74-b9b3-dab276f29d72, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 14:25:57, Event Source: users-service, Event Type: INFO, Event ID: 1df580df-e495-4849-b15c-6a61a1597180, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:25:57, Event Source: users-service, Event Type: INFO, Event ID: 5f0ceb5a-9c0f-4dcb-a823-ea3d7cb09012, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:25:57, Event Source: users-service, Event Type: INFO, Event ID: 23a79523-fca5-4e84-8a19-e703c584b5d8, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:30:57, Event Source: users-service, Event Type: INFO, Event ID: c8e32a98-febd-468c-913a-96ace2a0d7be, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:30:57, Event Source: users-service, Event Type: INFO, Event ID: 54131a1f-357e-47b3-891f-f39765547fb0, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:30:57, Event Source: users-service, Event Type: INFO, Event ID: 6c4e5716-4cde-484d-bd29-9cac28046bbd, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:35:39, Event Source: users-service, Event Type: INFO, Event ID: 74c75f5a-cb13-459e-8234-f39dd02cf5a7, Message: Event ID: SERVICE_STARTUP, Description: Starting Users Service application.,  Location: /app/users-service/main.go:41 in main.main
Date: 2025-07-24, Time: 14:35:39, Event Source: users-service, Event Type: INFO, Event ID: 49d90283-1c20-4f53-b192-e0dd01a1aa76, Message: Event ID: ENV_VARS_LOADED_SUCCESS, Description: Successfully loaded variables from .env file.,  Location: /app/users-service/main.go:61 in main.main
Date: 2025-07-24, Time: 14:35:39, Event Source: users-service, Event Type: INFO, Event ID: 3631634b-be4d-4e28-b7bf-838f5ddc6a7b, Message: Event ID: BLACKLIST_LOADED, Description: Successfully loaded password blacklist with 92 entries.,  Location: /app/users-service/main.go:73 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 974d68c9-e39e-4d25-aed2-94666542acc3, Message: Event ID: MONGO_USERS_CONNECTED, Description: Connected to MongoDB Users database!,  Location: /app/users-service/main.go:92 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 9c0ec306-b571-47d4-b692-e265dc2fce5d, Message: Event ID: MONGO_PROJECTS_CONNECTED, Description: Connected to MongoDB Projects database!,  Location: /app/users-service/main.go:104 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 95a63bfe-e170-481a-9d6f-6e201c44ef63, Message: Event ID: MONGO_TASKS_CONNECTED, Description: Connected to MongoDB Tasks database!,  Location: /app/users-service/main.go:116 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 36b409e2-d7b1-480d-90cb-1b26832eae7e, Message: Event ID: USER_COLLECTION_INIT, Description: Initialized MongoDB user collection.,  Location: /app/users-service/main.go:131 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 5b769bc1-5c86-4ad9-afd6-78d773e6814c, Message: Event ID: SERVICES_INIT, Description: Initialized JWTService and HTTPClient.,  Location: /app/users-service/main.go:135 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 74967bfa-5964-471b-8fdc-336aa695daae, Message: Event ID: PROJECTS_CB_INIT, Description: Initialized Projects Service Circuit Breaker.,  Location: /app/users-service/main.go:149 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 1b06c536-7c50-4c27-8397-f7ea297af06c, Message: Event ID: TASKS_CB_INIT, Description: Initialized Tasks Service Circuit Breaker.,  Location: /app/users-service/main.go:163 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: e706237a-3fe4-4c27-8cdb-92a377113b73, Message: Event ID: USER_SERVICE_INIT, Description: Initialized UserService.,  Location: /app/users-service/main.go:166 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: f71c0bc0-ba5b-4710-b387-aa41ae8390de, Message: Event ID: HANDLERS_INIT, Description: Initialized UserHandler and LoginHandler.,  Location: /app/users-service/main.go:170 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: cbcd1708-aea5-4c83-b329-92a2d3b71441, Message: Event ID: ROUTES_REGISTERED, Description: Registered all API routes.,  Location: /app/users-service/main.go:193 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 891a69bb-d591-4c33-8804-8984aa9197c7, Message: Event ID: CORS_ENABLED, Description: CORS middleware enabled.,  Location: /app/users-service/main.go:196 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 488b5289-59eb-47ae-a22e-048d4235d4a6, Message: Event ID: CLEANUP_JOB_STARTED, Description: Started background job for deleting expired unverified users.,  Location: /app/users-service/main.go:199 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 6d9d42e4-8da0-4437-8af5-39d6a08d4da9, Message: Event ID: SERVER_LISTENING, Description: Server is running on port :8001,  Location: /app/users-service/main.go:214 in main.main
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 2749e118-445b-42bd-97ea-6659999bb9f9, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: 84e29a7e-964f-4790-aa0d-91339bd2ca9a, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:35:50, Event Source: users-service, Event Type: INFO, Event ID: f1e7fd7a-4136-4873-b92d-ac06c6a308bc, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:37:42, Event Source: users-service, Event Type: INFO, Event ID: d27ff79b-3153-4599-9529-a3510da96f90, Message: Event ID: VERIFY_CAPTCHA_SUCCESS, Description: reCAPTCHA verification successful.,  Location: /app/users-service/utils/recaptcha.go:50 in trello-project/microservices/users-service/utils.VerifyCaptcha
Date: 2025-07-24, Time: 14:37:42, Event Source: users-service, Event Type: INFO, Event ID: abb3d3ec-5d4c-49a3-a8db-fd07cc550036, Message: Event ID: GENERATE_AUTH_TOKEN_SUCCESS, Description: Authentication token generated for username: mila,  Location: /app/users-service/services/jwt_service.go:93 in trello-project/microservices/users-service/services.(*JWTService).GenerateAuthToken
Date: 2025-07-24, Time: 14:37:42, Event Source: users-service, Event Type: INFO, Event ID: 686537cd-294c-4928-a94b-f9368a3ee62d, Message: Event ID: LOGIN_USER_SUCCESS, Description: Successfully logged in user 'mila' and generated token.,  Location: /app/users-service/services/user-service.go:429 in trello-project/microservices/users-service/services.UserService.LoginUser
Date: 2025-07-24, Time: 14:37:42, Event Source: users-service, Event Type: INFO, Event ID: 6b6dc5ce-a36b-462e-98d8-ca60c9b8c2a9, Message: Event ID: LOGIN_SUCCESS, Description: User 'mila' logged in successfully with role 'manager'.,  Location: /app/users-service/handlers/login-handler.go:158 in trello-project/microservices/users-service/handlers.(*LoginHandler).Login
Date: 2025-07-24, Time: 14:37:44, Event Source: users-service, Event Type: INFO, Event ID: 1ec55145-69ea-48a5-a447-e34eb8da81ea, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 14:37:44, Event Source: users-service, Event Type: INFO, Event ID: ea21415f-708b-42d6-8faf-eb01966840da, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 14:37:44, Event Source: users-service, Event Type: INFO, Event ID: f23d2d1e-e0a1-4031-af45-d6526756fb79, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 14:37:44, Event Source: users-service, Event Type: INFO, Event ID: 92a55796-c968-4dbc-80d0-208c8d694895, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 14:40:50, Event Source: users-service, Event Type: INFO, Event ID: 8410a9ca-307a-4518-9796-3a13feb82b64, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:40:50, Event Source: users-service, Event Type: INFO, Event ID: e85dd041-a7bc-4a3d-9f9e-3faf334b7a8c, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:40:50, Event Source: users-service, Event Type: INFO, Event ID: e2933dd7-10da-42f7-9e62-bdfbd7bda21d, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:45:50, Event Source: users-service, Event Type: INFO, Event ID: 55a83ca8-0ae8-4f5f-9250-0a181e4a4612, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:45:50, Event Source: users-service, Event Type: INFO, Event ID: 7ff41f80-9c46-4fb1-b753-e6fbf6abf9e5, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:45:50, Event Source: users-service, Event Type: INFO, Event ID: 87a7f93f-541d-43cf-9c85-acaed5d41b76, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:51:17, Event Source: users-service, Event Type: INFO, Event ID: af96cd3d-0787-4732-be23-dee64b23360e, Message: Event ID: SERVICE_STARTUP, Description: Starting Users Service application.,  Location: /app/users-service/main.go:41 in main.main
Date: 2025-07-24, Time: 14:51:17, Event Source: users-service, Event Type: INFO, Event ID: 1a82eccc-aa9a-4b26-9a7e-1d9b8c8343c0, Message: Event ID: ENV_VARS_LOADED_SUCCESS, Description: Successfully loaded variables from .env file.,  Location: /app/users-service/main.go:61 in main.main
Date: 2025-07-24, Time: 14:51:17, Event Source: users-service, Event Type: INFO, Event ID: 4ab5aa6c-f13c-4c19-b5ab-a57da4cf19f5, Message: Event ID: BLACKLIST_LOADED, Description: Successfully loaded password blacklist with 92 entries.,  Location: /app/users-service/main.go:73 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: a090dfe7-4c26-4c74-929b-939836fd5909, Message: Event ID: MONGO_USERS_CONNECTED, Description: Connected to MongoDB Users database!,  Location: /app/users-service/main.go:92 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: ba366a1d-20c9-4e60-a1bb-e363145b1d2a, Message: Event ID: MONGO_PROJECTS_CONNECTED, Description: Connected to MongoDB Projects database!,  Location: /app/users-service/main.go:104 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: 0326f3d7-c352-4d05-bf7b-295af969e318, Message: Event ID: MONGO_TASKS_CONNECTED, Description: Connected to MongoDB Tasks database!,  Location: /app/users-service/main.go:116 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: 5cc34323-673b-4d72-8fee-ef8de8c039bc, Message: Event ID: USER_COLLECTION_INIT, Description: Initialized MongoDB user collection.,  Location: /app/users-service/main.go:131 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: f003d05e-2982-4a0f-8137-277af6ee9333, Message: Event ID: SERVICES_INIT, Description: Initialized JWTService and HTTPClient.,  Location: /app/users-service/main.go:135 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: f5cc5243-f435-49d4-9974-c5a9254461c8, Message: Event ID: PROJECTS_CB_INIT, Description: Initialized Projects Service Circuit Breaker.,  Location: /app/users-service/main.go:149 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: d5136cb5-582a-4773-860f-b3fc00515b33, Message: Event ID: TASKS_CB_INIT, Description: Initialized Tasks Service Circuit Breaker.,  Location: /app/users-service/main.go:163 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: dc620b72-eda6-4cc9-8bf6-1aad92306d31, Message: Event ID: USER_SERVICE_INIT, Description: Initialized UserService.,  Location: /app/users-service/main.go:166 in main.main
